Topic,Sentiment,Prediction,TwitterText,,,,,,,
twitter,neutral,irrelevant,RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter,,,,,,,
twitter,neutral,irrelevant,What is the difference between #twitter and #googleplus??,,,,,,,
twitter,neutral,irrelevant,"Yu cant answer , But yu can b on #Fb Nd #Twitter",,,,,,,
twitter,neutral,irrelevant,"Hey I'm doing this, at this place, around this time (you should come). #Twitter",,,,,,,
twitter,neutral,neutral,Don??t seek followers unless you??re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter,,,,,,,
twitter,neutral,irrelevant,@HectorAlteto welcome to the #twitter,,,,,,,
twitter,neutral,neutral,??@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.??,,,,,,,
twitter,neutral,irrelevant,My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime,,,,,,,
twitter,neutral,neutral,Lls. && im actually tlkin about #twitter,,,,,,,
twitter,neutral,neutral,Night #Twitter,,,,,,,
twitter,neutral,irrelevant,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1,,,,,,,
twitter,neutral,irrelevant,#Twitter OFF ?,,,,,,,
twitter,neutral,irrelevant,#twitter #OFF,,,,,,,
twitter,neutral,irrelevant,I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  //Hell no.,,,,,,,
twitter,neutral,neutral,@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,,,,,,,
twitter,neutral,irrelevant,My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime,,,,,,,
twitter,neutral,neutral,Thanks for the #follow don't forget to add us to your #Twitter list,,,,,,,
twitter,neutral,irrelevant,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,,,,,,,
twitter,neutral,irrelevant,RT @iGainFollows: Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...,,,,,,,
twitter,neutral,positive,Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter,,,,,,,
twitter,neutral,irrelevant,@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter,,,,,,,
twitter,neutral,irrelevant,yeah im gon #twitter but fuck wit me....,,,,,,,
twitter,neutral,irrelevant,#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. ?,,,,,,,
twitter,neutral,neutral,My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports,,,,,,,
twitter,neutral,irrelevant,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.,,,,,,,
twitter,neutral,neutral,I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB,,,,,,,
twitter,neutral,irrelevant,BRB #twitter;p,,,,,,,
twitter,neutral,neutral,RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime,,,,,,,
twitter,neutral,neutral,#TroyHopson needs a #twitter. Swear,,,,,,,
twitter,neutral,irrelevant,"Well...#twitter Off,,,,",,,,,,,
twitter,neutral,neutral,"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter",,,,,,,
twitter,neutral,irrelevant,"Can anyone please explain to us why the #Retweet issue"" is happening to many"," but not to others? #twitter #tweeting #tweeps""",,,,,,
twitter,neutral,neutral,#twitter off',,,,,,,
twitter,neutral,irrelevant,#twitter off :) good night for everybody !,,,,,,,
twitter,neutral,irrelevant,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10,,,,,,,
twitter,neutral,neutral,Shout-out to @Legally_Becky ! Cause she's a #coolcollegekid with a #twitter now ;D FOLLOW HER.,,,,,,,
twitter,neutral,irrelevant,#twitter Follow @KillerRed1Blood I follow back!!!!!!!,,,,,,,
twitter,neutral,irrelevant,"So what #twitter needs is a save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later""",,,,,,,
twitter,neutral,irrelevant,"facebook oof , #twitter of... night night every1!",,,,,,,
twitter,neutral,irrelevant,Did a couple of changes..#Twitter,,,,,,,
twitter,neutral,irrelevant,I hate when my phne do what it want on #twitter,,,,,,,
twitter,neutral,neutral,~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless,,,,,,,
twitter,neutral,irrelevant,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,,,,,,,
twitter,neutral,neutral,#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!,,,,,,,
twitter,neutral,irrelevant,RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter,,,,,,,
twitter,neutral,irrelevant,i've been slackin on my #twitter game,,,,,,,
twitter,neutral,irrelevant,#Tweetdeck working but not #Twitter for #Android,,,,,,,
twitter,neutral,irrelevant,"RT @nagoul1: Can anyone please explain to us why the #Retweet issue"" is happening to many"," but not to others? #twitter #tweeting #tweeps""",,,,,,
twitter,neutral,neutral,why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O,,,,,,,
twitter,neutral,neutral,Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL,,,,,,,
twitter,neutral,irrelevant,@ZackSiam you just might be the most influential man in the #twitter universe,,,,,,,
twitter,neutral,irrelevant,I really dnt like to #follow people who never on #twitter,,,,,,,
twitter,neutral,irrelevant,??RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!,,,,,,,
twitter,neutral,positive,I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !,,,,,,,
twitter,neutral,negative,Where is #Twitter,,,,,,,
twitter,neutral,irrelevant,Ok so my #EX girlfriend hacked my #TWITTER this should be funny,,,,,,,
twitter,neutral,positive,"37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE",,,,,,,
twitter,neutral,irrelevant,GN #twitter off.,,,,,,,
twitter,positive,irrelevant,Got this new #twitter app and a fresh ass theme with it! FWM,,,,,,,
twitter,positive,irrelevant,@science_alex hashtags are used here #twitter&gt;facebook,,,,,,,
twitter,positive,irrelevant,But fb still sucks &amp; #twitter beats it anyday!,,,,,,,
twitter,positive,irrelevant,Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,,,,,,,
twitter,positive,irrelevant,#Twitter is hella coo... like farreal i love twitter.,,,,,,,
twitter,positive,irrelevant,"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.",,,,,,,
twitter,positive,irrelevant,RT @derryXOwners: I like #twitter,,,,,,,
twitter,positive,neutral,fuck that facebook bullshit. #twitter bitch,,,,,,,
twitter,positive,irrelevant,@loveguru_b i miss my #twitter boo,,,,,,,
twitter,positive,irrelevant,When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3,,,,,,,
twitter,positive,irrelevant,I like #twitter,,,,,,,
twitter,positive,neutral,@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep,,,,,,,
twitter,positive,irrelevant,"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D",,,,,,,
