Topic,Sentiment,Tweet
microsoft,irrelevant,"este hueon no cacha que hay mouses que funcionan sobre cualquier superficie #microsoft @clubdelacomedia"
microsoft,negative,"ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS..."
microsoft,irrelevant,"Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)"
microsoft,irrelevant,"#Microsoft #Outlook #2011 for #Mac #sucks\u2026 #hate"
microsoft,negative,"#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT"
microsoft,irrelevant,"#Microsoft #Windows Media Centre GUI #Fail #MajorFail"
microsoft,irrelevant,"How #Apple eclipsed #Microsoft. http://t.co/WU9bFI1h"
microsoft,irrelevant,"""When #Microsoft \""""violated U.S. antitrust laws\""""\u2014leaving #Netscape out of business & #Novell wounded\u2014it played \""""dumb\"""". http://t.co/0WHHmAK4"""
microsoft,negative,"#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/Gjiu2zz1"
microsoft,negative,"""RT @schestowitz: When #Microsoft broke the law it played \""""victim\"""". Now it engages in racketeering"
microsoft,negative,"RT @idtheftprotect: #Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/M ..."
microsoft,positive,"""I gave a try to Windows 8 Dev. Preview and it was good but the UI is way too messy right now"
microsoft,irrelevant,"Six PowerPoint Nightmares (and How to Fix Them) http://t.co/JsQ96NuQ #powerpoint #microsoft #presentations"
microsoft,irrelevant,"""With #Windows 8"
microsoft,negative,"""#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem \""""acceptable\"""
microsoft,positive,"There is nothing like sitting in the workshop all day talking to #microsoft and having to talk to them again tomorrow + waiting for parts."
microsoft,negative,"""When #Microsoft broke the law it played \""""victim\"""". Now it engages in racketeering"
microsoft,negative,"#Microsoft took 6 months to recruit Everson and 9 months to lose her to #Faceboook via Adweek http://t.co/l5mTm6Ig"
microsoft,irrelevant,"Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc"
microsoft,irrelevant,"Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/2iJK0VB3"
microsoft,negative,"I hate #Microsoft PowerPoint!"
microsoft,negative,"Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm"
microsoft,negative,"#skype is now part of stupid #microsoft it seems"
microsoft,irrelevant,"#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42"
microsoft,irrelevant,"Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation"
microsoft,negative,"""The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing"
microsoft,irrelevant,"""If #Microsoft had more interoperability between their products (Xbox 360"
microsoft,irrelevant,"#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided..."
microsoft,neutral,"Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop"
microsoft,neutral,"I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye"
microsoft,negative,"RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ..."
microsoft,negative,"Thanks again #microsoft for wasting more of my time. Apple&gt;windows http://t.co/GNy9G07B"
microsoft,neutral,"""Totally unproductive day with no access to #Microsoft Excel or Word"
microsoft,neutral,"I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6."
microsoft,negative,"#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3"
microsoft,positive,"""@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl"
microsoft,negative,"I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail"
microsoft,positive,"Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon)"
microsoft,negative,"Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport"
microsoft,positive,"""http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft"
microsoft,negative,"#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain"
microsoft,irrelevant,"""I've seen a couple of iPhone 4S's already"
microsoft,negative,"#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/6PHh3Jb6"
microsoft,positive,"Is the sound of compliments that sound\nmore like obituaries #microsoft"
microsoft,irrelevant,"#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs"
microsoft,irrelevant,"[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry"
microsoft,negative,"Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows"
microsoft,irrelevant,"I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop"
microsoft,positive,"just upgraded to win 8 on my pc only for it to tell me it failed to install and they dont know what happened thats #microsoft for you!"
microsoft,irrelevant,"Screened by RepRisk \u2013 #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft"
microsoft,irrelevant,"""I have concluded"
microsoft,irrelevant,"How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy"
microsoft,negative,"Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'..."
microsoft,irrelevant,"""#Microsoft"
microsoft,negative,"""System.IO.File.Delete - You lie! You didn't delete my file"
microsoft,negative,"I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated"
microsoft,negative,"sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P"
microsoft,negative,"#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you..."
microsoft,negative,"Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/VtYbqI91"
microsoft,irrelevant,"How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian"
microsoft,irrelevant,"""RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world"
microsoft,irrelevant,"""#Microsoft"
microsoft,irrelevant,"""#Skype often crashing: #microsoft"
microsoft,irrelevant,"#Microsoft just bought #Skype officially. So how's the future of #Skype on any other devices/operating systems? :("
microsoft,neutral,"#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted"
microsoft,negative,"http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft"
microsoft,irrelevant,"""Open Letter: Steve Ballmer"
microsoft,negative,"@MatthewGPhy One Operating System to rule them all and in the darkness bind them.  #Microsoft"
microsoft,negative,"#microsoft #careers site is giving errors for any thing i search!! #weird\nhttp://t.co/vJ2JpKtM http://t.co/02dYONXz"
microsoft,irrelevant,"""Installing .NET framework"
microsoft,negative,"Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft"
microsoft,positive,"#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars"
microsoft,irrelevant,"""My last day of #Microsoft #SharePoint training: 10175A/Microsoft SharePoint 2010"
microsoft,irrelevant,"""Following dear #Microsoft CEO's logic"
microsoft,irrelevant,"#EEDAR report: half of HD console owners buying #DLC http://t.co/5tO4bS31 #business #microsoft #pc #playstation"
microsoft,positive,"Congrats to #Microsoft's Monica Diaz for being part of @HispanicBizMag 100 Most Influential Hispanics! http://t.co/qj9QDBhA"
microsoft,irrelevant,"RT @SAPWorkSmarter: Tomorrow at #SAPTechEd Bangalore: #SAP & #Microsoft Building Apps for Both Worlds w #DuetEnterprise & #SAPGateway. h ..."
microsoft,positive,"""RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  \""""Project Greenwich\"""".  Available later this month. http: ..."""
microsoft,irrelevant,"""RT @NeowinFeed: Microsoft opens the spigot"
microsoft,irrelevant,"#microsoft @diggita Microsoft - Macro in Word 2007 (gerardopaolillo) http://t.co/O3M07opC"
microsoft,positive,"#Microsoft: #Mango Now Available to Nearly Everyone - http://t.co/vQkJ84AC #windowsphone #wp7"
microsoft,negative,"Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb"
microsoft,irrelevant,"Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR"
microsoft,negative,"""If #Microsoft earnings disappoint"
microsoft,irrelevant,"""RT @MSAnyWhere: Microsoft opens the spigot"
microsoft,irrelevant,"""Microsoft opens the spigot"
microsoft,irrelevant,"""Microsoft opens the spigot"
microsoft,irrelevant,"Should you upgrade to #Microsoft Office 2010. http://t.co/gYGuYr64 #tech #Office2010"
microsoft,irrelevant,"""Microsoft opens the spigot"
microsoft,irrelevant,"""\""""@MuraineR: #Microsoft launching the OmniTouch"
microsoft,positive,"Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo"
microsoft,irrelevant,"TechNet Blogs- Technical Overview of #DuetEnterprise for #Microsoft #SharePoint and #SAP http://t.co/o9V1J49v"
microsoft,positive,"Just installed Windows 7 Ultimate Service Pack 1 with IE9. It looks like IE9 is trying to look like Chrome. #windows7 #ie9 #microsoft #ie8"
microsoft,neutral,"""Gentle Ballmer meekly suggests the competition is doomed - #Microsoft is winning"
microsoft,irrelevant,"""Microsoft releases developer preview of \""""Project Roslyn\"""" compiler http://t.co/igGyeT9S #Microsoft #beta"""
microsoft,irrelevant,"I wish there was #Microsoft #PowerPoint for #iPad."
microsoft,irrelevant,"@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest ping me w/questions #in"
microsoft,positive,"Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet."
microsoft,irrelevant,"#Microsoft drops developer preview of its \u2018Roslyn\u2019 compiler http://t.co/XgUrXNPa #uncategorized"
microsoft,irrelevant,"#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt"
microsoft,irrelevant,"#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/GinBVlSK"
microsoft,irrelevant,"#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/bVKP5Caq"
microsoft,positive,"""#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce"
microsoft,negative,"@grumbledook still poor central management from Apple then? #microsoft"
microsoft,irrelevant,"#Nokia 800 Renders Revealed http://t.co/K3txY6JZ #mobilenews #android #gingerbread #microsoft #nokia800 #nokian9"
microsoft,irrelevant,"#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the\u2026 http://t.co/cHyXxdI2"
microsoft,irrelevant,"""RT @KentisG: Agree ! RT @MuraineR: #Microsoft launching the OmniTouch"
microsoft,irrelevant,"@JackDavidson95 ill be manager after a week! Yeh joint ownership of #microsoft ahhhhh"
microsoft,irrelevant,"RT @Microsoft_EDU: Quality education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/hlRxf2dF #EDU11"
microsoft,irrelevant,"@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it."
microsoft,irrelevant,"#Microsoft drops developer preview of its \u2018Roslyn\u2019 compiler http://t.co/niSKSmL4"
microsoft,irrelevant,"Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX"
microsoft,irrelevant,"Developers: Let Microsoft Market Your App for Windows Phone http://t.co/QZUqhCxx #wp7 #wp7dev #windowsphone #Microsoft #Marketplace"
microsoft,positive,"@ScottShipman1 Glad to hear! Hey @Mckellip thank you for the  #Microsoft #Lync video participation #onthebigscreen :) @CoreBTS #CoreAppTech"
microsoft,positive,"RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin"
microsoft,irrelevant,"RT @Flipbooks: #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech"
microsoft,irrelevant,"#Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech"
microsoft,positive,"Nice comparison w #Microsoft :) RT @google: Watch the live stream of Vic Gundotra & Sergey Brin at #w2s http://t.co/vPxANJtz"
microsoft,irrelevant,".. downloading CTP3 of #Microsoft #SQL2012 to play around ...http://www.microsoft.com/sqlserver/en/us/default.aspx"
microsoft,irrelevant,"Windows Phone firmware updates due next week to enable Internet Sharing http://t.co/yPF60YEe #microsoft #windows"
microsoft,irrelevant,"@TheZeroOfTime #microsoft"
microsoft,positive,"Updates: Windows Phone 7.5 now available more broadly http://t.co/miMgwgwo #microsoft"
microsoft,irrelevant,"@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft"
microsoft,irrelevant,"Ballmer On Not Buying Yahoo: \nhttp://t.co/ogoaKRBf \n\n#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer http://t.co/LwUYs0uP"
microsoft,irrelevant,"#Microsoft delivers #developer preview of Roslyn compiler as a service http://t.co/nM30ugQQ"
microsoft,irrelevant,"RT @ScottRockHill: #MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz"
microsoft,irrelevant,"#GA-repost: RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate y... http://t.co/z3Z3X9pA"
microsoft,irrelevant,"RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate you from #GoogleApps to #SharePoint"
microsoft,irrelevant,"#Microsoft builds a functioning \u2018holodesk\u2019 to interact with digital items http://t.co/BgrZnNvs #uncategorized"
microsoft,irrelevant,"#seguridadparatodos is using #Microsoft #Security #Essentials and you? (thx @msftsecresponse) - Our analysis [Spanish] http://t.co/hUt3FQyA"
microsoft,irrelevant,"Bill Gates jumps over chairs during interviews http://t.co/dmVtFsVg #BillGates #microsoft #parkour #cheatedabit"
microsoft,irrelevant,"Minority Report-esque interface developed by #Microsoft Research and Carnegie Mellon University http://t.co/0yqEKDzg via @Digg"
microsoft,neutral,"I can't c it as an important invention ... Siri is an incomparable alternative!  -- PocketTouch http://t.co/4DPIoyqT #MicroSoft #Siri"
microsoft,irrelevant,"#Microsoft delivers developer preview of Roslyn compiler as a service http://t.co/5yup4iMK"
microsoft,irrelevant,"RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE"
microsoft,negative,"""CNET \u00bb #Microsoft #OmniTouch allows multitouch input on arbitrary"
microsoft,positive,"Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!"
microsoft,positive,"""#Microsoft Pre-order Call of Duty: Modern Warfare 3 and get $20 off Xbox Live 12M Card"
microsoft,irrelevant,"http://t.co/gAPEyL5N #Harmonix #Microsoft"
microsoft,irrelevant,"RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/S19qrDjU #apple #microsoft #siri"
microsoft,irrelevant,"""RT @dansaap: At the #VMworld party"
microsoft,irrelevant,"""That Huge AOL"
microsoft,irrelevant,"@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in"
microsoft,neutral,"Steve #Bullmer says it's hard for him to get excited about #android phones...even though #Microsoft makes loads of money off of their sales."
microsoft,irrelevant,"Suppose Microsoft Had Bought Siri? - Forbes http://t.co/HoJx73Hh #apple #microsoft #siri"
microsoft,irrelevant,"""#Microsoft to Slash its #Water Impact in Quincy"
microsoft,irrelevant,"""Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online"
microsoft,irrelevant,"@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive"
microsoft,irrelevant,"#Microsoft researchers want to turn your hand into a touchscreen http://t.co/byYIcRpS"
microsoft,irrelevant,"""#Microsoft #Cloud Microsoft"
microsoft,irrelevant,"#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM"
microsoft,irrelevant,"Microsoft wants to transform your hand into a touchscreen: http://t.co/Gwi35vtP @TechFlash #microsoft #omnitouch"
microsoft,irrelevant,"Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/KFwQ8r4T #Technology #Microsoft #Nokia"
microsoft,positive,"Ufff... after #Microsoft #MTS11 and #MVP meeting. Was great! #MVPBuzz"
microsoft,irrelevant,"Handling Multi-touch and Mouse Input in All Browsers http://t.co/duK6ze2G #microsoft #ie"
microsoft,positive,"#Linux Licensing in Conflict with Secure Boot Support http://t.co/vAyDRedn #opensource #uefi #microsoft"
microsoft,irrelevant,"#Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/wYmFplCs #marketing"
microsoft,irrelevant,"i see the #microsoft #lync 64-bit installer still tries to install to C:\\Program Files (x86)"
microsoft,positive,"""Listening to Doug Leland #Microsoft  big data guru. Social media impact huge not just data wise"
microsoft,irrelevant,"Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations"
microsoft,irrelevant,"#Microsoft researchers want to turn your hand into a touchscreen: http://t.co/UoPSyLTO | #Institute #University #accuracy #applications"
microsoft,negative,".@allie_hooker #Microsoft has the edge in its cloud integration across its different platforms. Tablets still definitely lag behind though."
microsoft,positive,"#Microsoft Released Camera Codec Pack For Supporting RAW File  #Windows"
